,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
1035,GGNG_Neuron,glycogenin Neuron,Tyr-ggn[cN] + 8.0 udpg[cN] --> ggn[cN] + 8.0 h[cN] + 8.0 udp[cN],"(0.0, 1000.0)",Starch and Sucrose Metabolism
1036,GLGNS1_Neuron,glycogen synthase Neuron,ggn[cN] + 3.0 udpg[cN] --> glygn1[cN] + 3.0 h[cN] + 3.0 udp[cN],"(0.0, 1000.0)",Starch and Sucrose Metabolism
1037,GLBRAN_Neuron,"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2) Neuron",glygn1[cN] --> glygn2[cN],"(0.0, 1000.0)",Starch and Sucrose Metabolism
1038,GLDBRAN_Neuron,glycogen debranching enzyme Neuron,dxtrn[cN] + h2o[cN] --> glc-D[cN] + glygn3[cN],"(0.0, 1000.0)",Starch and Sucrose Metabolism
1039,SERtm_Neuron,Serine mitochondrial transporter Neuron,ser-L[cN] <=> ser-L[mN],"(-1000.0, 1000.0)",[]
1040,UREAt_Neuron,Urea transporter Neuron,urea[I] <=> urea[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
1041,UREAtm_Neuron,Urea mitochondrial transporter Neuron,urea[cN] <=> urea[mN],"(-1000.0, 1000.0)",Urea cycle/amino group metabolism
1042,GLNtN1_Neuron,Glutamine transporter Neuron,gln-L[I] + h[cN] + na1[I] <=> gln-L[cN] + h[I] + na1[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
1043,DM_4mptnl(m)_Neuron,4mptnl demand Neuron,4mptnl[mN] --> ,"(0.0, 0.0)",[]
1044,DM_prgnlone(c)_Neuron,prgnlone demand Neuron,prgnlone[cN] --> ,"(0.0, 0.0)",[]
1045,DM_nadph(c)_Neuron,nadph demand Neuron,nadph[cN] --> h[cN] + nadp[cN],"(0.0, 1000.0)",[]
1046,DM_atp(m)_Neuron,atp demand Neuron,atp[mN] + h2o[mN] --> adp[mN] + h[mN] + pi[mN],"(0.0, 0.0)",[]
1047,sink_chsterol_Neuron,Cholesterol uptake into brain Neuron, --> chsterol[cN],"(0.0, 0.0)",[]
1048,DM_1a2425thvitd3_Neuron,1a2425thvitd3 demand Neuron,1a2425thvitd3[mN] --> ,"(0.0, 0.0)",[]
1049,DM_1a2425thvitd2_Neuron,1a2425thvitd2 demand Neuron,1a2425thvitd2[mN] --> ,"(0.0, 0.0)",[]
1050,sink_vitd3_Neuron,vitd3 source Neuron, --> vitd3[cN],"(0.0, 0.0)",[]
1051,sink_vitd2_Neuron,vitd2 source Neuron, --> vitd2[cN],"(0.0, 0.0)",[]
1052,CKc_Neuron,ATP Creatine kinase Neuron,atp[cN] + creat[cN] --> adp[cN] + pcreat[cN],"(0.0, 0.0)",Urea cycle/amino group metabolism
1053,CREATtmdiffir_Neuron,Creatine transport to/from mitochondria via diffusion Neuron,creat[cN] --> creat[mN],"(0.0, 1000.0)",Urea cycle/amino group metabolism
1054,PCREATtmdiffir_Neuron,Phosphocreatine transport to/from mitochondria via diffusion Neuron,pcreat[mN] --> pcreat[cN],"(0.0, 1000.0)",Urea cycle/amino group metabolism
1055,ALATA_L_Neuron,L-alanine transaminase Neuron,akg[cN] + ala-L[cN] <=> glu-L[cN] + pyr[cN],"(-1000.0, 1000.0)",Glutamate metabolism
1056,ALATA_Lm_Neuron,"L-alanine transaminase, mitochondrial Neuron",akg[mN] + ala-L[mN] <=> glu-L[mN] + pyr[mN],"(-1000.0, 1000.0)",[]
1057,ALAtN1_Neuron,"Alanine transport (Na, H coupled) Neuron",ala-L[I] <=> ala-L[cN],"(-1000.0, 1000.0)","Transport, Extracellular"
1058,DM_pchol_hs_Neuron,phosphatidylcholine demand Neuron,pchol_hs[cN] --> ,"(0.0, 0.0)",[]
1059,PSDm_hs_Neuron,Phosphatidylserine decarboxylase Neuron,h[mN] + ps_hs[mN] --> co2[mN] + pe_hs[mN],"(0.0, 1000.0)",Glycerophospholipid Metabolism
1060,Kt_Neuron,Potassium channel Neuron,k[cN] --> k[I],"(0.0, 1000.0)",[]
1061,HtrnsEX_Neuron,HtrnsEX_Neuron,h[e] <=> h[cN],"(-1000.0, 1000.0)",[]
1062,NaEX_Neuron,Sodium transport (added for simulation),na1[e] <=> na1[cN],"(-1000.0, 1000.0)",[]
1063,GLCt1r_Neuron,Glucose transporter_Neuron,glc-D[e] --> glc-D[cN],"(1.8823, 1.8823)","Transport, Extracellular"
1064,Fe2t_Neuron,Iron transporter_Neuron,fe2[e] <=> fe2[cN],"(-1000.0, 1000.0)",[]
1065,PEPCK_Neuron,cytosolic Phosphoenolpyruvate carboxykinase_Neuron,gtp[cN] + oaa[cN] --> co2[cN] + gdp[cN] + pep[cN],"(0.0, 1000.0)",Glycolysis/Gluconeogenesis
1066,AA_PIt7_neuron,AA_PIt7_neuron,3.0 na1[e] + pi[e] <=> 3.0 na1[cN] + pi[cN],"(-1000.0, 1000.0)","[array([], dtype='<U1')]"
1067,AA_H2Ot_neuron,AA_H2Ot_neuron,h2o[e] <=> h2o[cN],"(-1000.0, 1000.0)","[array([], dtype='<U1')]"
1068,AA2,AA2,na1[e] <=> na1[I],"(-1000.0, 1000.0)","[array([], dtype='<U1')]"
1069,ALDH1L1,ALDH1L1,10fthf[mA] + h2o[mA] + nadp[mA] --> co2[mA] + h[mA] + nadph[mA] + thf[mA],"(0.0, 1000.0)",
