,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
6888,DOCOSACTDr,transport of docosanoic acid by diffusion,docosac_c <=> docosac_r,"(-100.0, 100.0)",Fatty acid oxidation
6889,DOCOSADIACTD,transport of docosanedioic acid by diffusion,docosdiac_r <=> docosdiac_c,"(-100.0, 100.0)",Fatty acid oxidation
6890,DOCOSCOAtxc,transport of behenoylcoa into peroxisomes,atp_c + docoscoa_c + h2o_c --> adp_c + docoscoa_x + h_c + pi_c,"(0.0, 100.0)","Transport, peroxisomal"
6891,DOCOSDIACTD,excretion of docosanedioic acid,docosdiac_c <=> docosdiac_e,"(-100.0, 100.0)",Fatty acid oxidation
6892,EX_3bcrn,exchange reaction for 3-hydroxy butyryl carnitine,3bcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6893,EX_3ddcrn,exchange reaction for 3-hydroxydodecanoyl carnitine,3ddcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6894,EX_3deccrn,exchange reaction for 3-hydroxydecanoyl carnitine,3deccrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6895,EX_3hdececrn,exchange reaction for 3-hydroxyhexadecenoyl carnitine,3hdececrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6896,EX_3hexdcrn,exchange reaction for 3-hydroxyhexadecanoyl carnitine,3hexdcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6897,EX_3ivcrn,exchange reaction for 3-hydroxy-isovaleryl carnitine,3ivcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6898,EX_3octdec2crn,exchange reaction for 3-hydroxyoctadecadienoyl carnitine,3octdec2crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6899,EX_3octdeccrn,exchange reaction for 3-hydroxyoctadecanoyl carnitine,3octdeccrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6900,EX_3octdece1crn,exchange reaction for 3-hydroxy-octadecenoyl carnitine,3octdece1crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6901,EX_3tdcrn,exchange reaction for 3-hydroxy-tetradecanoyl carnitine,3tdcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6902,EX_3tetd7ecoacrn,exchange reaction for 3-hydroxy tetradecenoyl-7-carnitine,3tetd7ecoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6903,EX_3thexddcoacrn,"exchange reaction for 3-hydroxy trans7,10-hexadecadienoyl carnitine",3thexddcoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6904,EX_3ttetddcoacrn,"exchange reaction for 3-hydroxy trans5,8tetradecadienoyl carnitine",3ttetddcoacrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6905,EX_c101crn,exchange reaction for decenoyl carnitine,c101crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6906,EX_c10crn,exchange reaction for decanoyl carnitine,c10crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6907,EX_c10dc,exchange reaction for sebacoyl carnitine,c10dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6908,EX_c12dc,exchange reaction for dodecanedioyl carnitine,c12dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6909,EX_c16dc,exchange reaction for Hexadecanedioic acid mono-L-carnitine ester,c16dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6910,EX_c3dc,exchange reaction for malonyl carnitine,c3dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6911,EX_c4crn,exchange reaction for butyryl carnitine,c4crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6912,EX_c4dc,exchange reaction for succinyl carnitine,c4dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6913,EX_c51crn,exchange reaction for tiglyl carnitine,c51crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6914,EX_c5dc,exchange reaction for glutaryl carnitine,c5dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6915,EX_c6crn,exchange reaction for hexanoyl carnitine,c6crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6916,EX_c6dc,exchange reaction for adipoyl carnitine,c6dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6917,EX_c81crn,exchange reaction for octenoyl carnitine,c81crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6918,EX_c8crn,exchange reaction for octanoyl carnitine,c8crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6919,EX_c8dc,exchange reaction for suberyl carnitine,c8dc_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6920,EX_ddece1crn,exchange reaction for dodecenoyl carnitine,ddece1crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6921,EX_ddecrn,exchange reaction for lauroyl carnitine,ddeccrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6922,EX_decdicrn,exchange reaction for decadienoyl carnitine,decdicrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6923,EX_doco13ac,exchange reaction for docosenoic acid (C22:1),doco13ac_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6924,EX_docosac,exchange reaction for Behenic acid,docosac_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6925,EX_docosdiac,exchange reaction for docosanedioic acid,docosdiac_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6926,EX_ivcrn,exchange reaction for isovaleryl carnitine,ivcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6927,EX_tdcrn,exchange reaction for myristoyl carnitine,tdcrn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6928,EX_tetdec2crn,exchange reaction for tetradecadienoyl carnitine,tetdec2crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6929,EX_tetdece1crn,exchange reaction for tetradecenoyl carnitine,tetdece1crn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
6930,EX_dca_e,Decanoate (n-C10:0) exchange,dca_e <=> ,"(-100.0, 100.0)",Fatty acid oxidation
6931,FAOXC101C102m,fatty acid beta oxidation(C10:1-->C10:2)m,dece4coa_m + fad_m + h_m --> dec24dicoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6932,FAOXC101C102x,fatty acid beta oxidation(C10:1-->C10:2)x,dece4coa_x + o2_x --> dec24dicoa_x + h2o2_x,"(0.0, 100.0)",Fatty acid oxidation
6933,FAOXC101C8m,fatty acid beta oxidation(C10:1-->C8)m,coa_m + dc2coa_m + h2o_m + nad_m --> accoa_m + 2.0 h_m + nadh_m + occoa_m,"(0.0, 100.0)",Fatty acid oxidation
6934,FAOXC101C8x,fatty acid beta oxidation(C10:1-->C8:0)x,coa_x + dc2coa_x + h2o_x + nad_x --> accoa_x + 2.0 h_x + nadh_x + occoa_x,"(0.0, 100.0)",Fatty acid oxidation
6935,FAOXC101m,isomerization(C10:1)m,dece3coa_m --> dc2coa_m,"(0.0, 100.0)",Fatty acid oxidation
6936,FAOXC101x,isomerization(C10:1)x,dece3coa_x --> dc2coa_x,"(0.0, 100.0)",Fatty acid oxidation
6937,FAOXC102C101m,reduction(C10:2-->C10:1)m,dec24dicoa_m + 3.0 h_m + nadph_m --> dece3coa_m + nadp_m,"(0.0, 100.0)",Fatty acid oxidation
6938,FAOXC102C101x,fatty acid beta oxidation(C10:2-->C10:1)x,dec24dicoa_x + 3.0 h_x + nadph_x --> dece3coa_x + nadp_x,"(0.0, 100.0)",Fatty acid oxidation
6939,FAOXC102C103m,fatty acid beta oxidation(C10:2-->C10:3)m,dec47dicoa_m + fad_m + h_m --> dectricoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6940,FAOXC102C103x,fatty acid beta oxidation(C10:2-->C10:3)x,dec47dicoa_x + o2_x --> dectricoa_x + h2o2_x,"(0.0, 100.0)",Fatty acid oxidation
6941,FAOXC102C81m,fatty acid beta oxidation(C10:2-->C8:1)m,2decdicoa_m + coa_m + h2o_m + nad_m --> accoa_m + 2.0 h_m + nadh_m + octe5coa_m,"(0.0, 100.0)",Fatty acid oxidation
6942,FAOXC102C81x,fatty acid beta oxidation(C10:2-->C8:1)x,2decdicoa_x + coa_x + h2o_x + nad_x --> accoa_x + 2.0 h_x + nadh_x + octe5coa_x,"(0.0, 100.0)",Fatty acid oxidation
6943,FAOXC102m,isomerization(C10:2)m,3decdicoa_m --> 2decdicoa_m,"(0.0, 100.0)",Fatty acid oxidation
6944,FAOXC102x,isomerization(C10:2)x,3decdicoa_x --> 2decdicoa_x,"(0.0, 100.0)",Fatty acid oxidation
6945,FAOXC103C102m,fatty acid beta oxidation(C10:3-->C10:2)m,dectricoa_m + 2.0 h_m + nadph_m --> 3decdicoa_m + nadp_m,"(0.0, 100.0)",Fatty acid oxidation
6946,FAOXC103C102x,fatty acid beta oxidation(C10:3-->C10:2)x,dectricoa_x + 2.0 h_x + nadph_x --> 3decdicoa_x + nadp_x,"(0.0, 100.0)",Fatty acid oxidation
6947,FAOXC10C10OHm,fatty acid beta oxidation(C10-->OHC10)m,dcacoa_m + fad_m + h2o_m + h_m --> 3hdcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6948,FAOXC10C8m,fatty acid beta oxidation(C10-->C8)m,coa_m + dcacoa_m + fad_m + h2o_m + nad_m --> accoa_m + fadh2_m + h_m + nadh_m + occoa_m,"(0.0, 100.0)",Fatty acid oxidation
6949,FAOXC10C8x,fatty acid beta oxidation(C10-->C8)x,coa_x + dcacoa_x + h2o_x + nad_x + o2_x --> accoa_x + h2o2_x + 2.0 h_x + nadh_x + occoa_x,"(0.0, 100.0)",Fatty acid oxidation
6950,FAOXC10DCC8DCx,fatty acid beta oxidation(C10DC-->C8DC),coa_x + h2o_x + nad_x + o2_x + sebcoa_x --> accoa_x + h2o2_x + 3.0 h_x + nadh_x + sbcoa_x,"(0.0, 100.0)",Fatty acid oxidation
6951,FAOXC11BRC9BRx,fatty acid beta oxidation(C11br-->C9br)x,coa_x + h2o_x + nad_x + o2_x + tmuncoa_x --> dmnoncoa_x + h2o2_x + h_x + nadh_x + ppcoa_x,"(0.0, 0.0)",Fatty acid oxidation
6952,FAOXC11C9m,fatty acid beta oxidation(C11-->C9)m,coa_m + fad_m + h2o_m + nad_m + undcoa_m --> accoa_m + fadh2_m + h_m + nadh_m + noncoa_m,"(0.0, 100.0)",Fatty acid oxidation
6953,FAOXC121C101m,fatty acid beta oxidation(C12:1-->C10:1)m,coa_m + dd5ecoa_m + fad_m + h2o_m + nad_m --> accoa_m + dece3coa_m + fadh2_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6954,FAOXC121C10x,fatty acid beta xoidation(C12:1-->C10)x,coa_x + dd2coa_x + h2o_x + nad_x --> accoa_x + dcacoa_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6955,FAOXC121x,isomerization(C12:1)x,dd3coa_x --> dd2coa_x,"(0.0, 100.0)",Fatty acid oxidation
6956,FAOXC122C101m,fatty acid beta oxidation(C12:2-->C10:1)m,2ddecdicoa_m + coa_m + h2o_m + nad_m --> accoa_m + dece4coa_m + 3.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6957,FAOXC122m,isomerization(C12:2)m,3ddecdicoa_m --> 2ddecdicoa_m,"(0.0, 100.0)",Fatty acid oxidation
6958,FAOXC122x,isomerization(C12:2)x,3ddecdicoa_x --> 2ddecdicoa_x,"(0.0, 100.0)",Fatty acid oxidation
6959,FAOXC123C102m,fatty acid beta oxidation(C12:3-->C10:2)m,2dodtricoa_m + coa_m + h2o_m + nad_m --> accoa_m + dec47dicoa_m + 2.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6960,FAOXC123C102x,fatty acid beta oxidation(C12:3-->C10:2)x,2dodtricoa_x + coa_x + h2o_x + nad_x --> accoa_x + dec47dicoa_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6961,FAOXC123m,isomerization(C12:3)m,3dodtricoa_m --> 2dodtricoa_m,"(0.0, 100.0)",Fatty acid oxidation
6962,FAOXC123x,isomerization(C12:3)x,3dodtricoa_x --> 2dodtricoa_x,"(0.0, 100.0)",Fatty acid oxidation
6963,FAOXC12C10m,fatty acid beta oxidation(C12-->C10)m,coa_m + ddcacoa_m + fad_m + h2o_m + nad_m --> accoa_m + dcacoa_m + fadh2_m + h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6964,FAOXC12C10x,fatty acid beta oxidation(C12-->C10)x,coa_x + ddcacoa_x + h2o_x + nad_x + o2_x --> accoa_x + dcacoa_x + h2o2_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6965,FAOXC12C12OHm,fatty acid beta oxidation(C12-->OHC12)m,ddcacoa_m + fad_m + h2o_m + h_m --> 3hddcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6966,FAOXC12DCC10DCx,fatty acid beta oxidation(C12DC-->C10DC)x,c12dccoa_x + coa_x + h2o_x + nad_x + o2_x --> accoa_x + h2o2_x + h_x + nadh_x + sebcoa_x,"(0.0, 100.0)",Fatty acid oxidation
6967,FAOXC12DCTc,transport of dodecanedioyl carnitine into cytosol,c12dc_x <=> c12dc_c,"(-100.0, 100.0)",Fatty acid oxidation
6968,FAOXC12DCc,formation of dodecanedioyl carnitine,c12dccoa_c + crn_c + h_c <=> c12dc_c + coa_c,"(-100.0, 100.0)",Fatty acid oxidation
6969,FAOXC12DCx,production of dodecanedioyl carnitine,c12dccoa_x + crn_x + h_x <=> c12dc_x + coa_x,"(-100.0, 100.0)",Fatty acid oxidation
6970,FAOXC13BRC11BRx,fatty acid beta oxidation(C13br-->C11br)x,coa_x + h2o_x + nad_x + o2_x + tmtrdcoa_x --> accoa_x + h2o2_x + 2.0 h_x + nadh_x + tmuncoa_x,"(0.0, 100.0)",Fatty acid oxidation
6971,FAOXC13C11m,fatty acid beta oxidation(C13-->C11)m,coa_m + fad_m + h2o_m + nad_m + tridcoa_m --> accoa_m + fadh2_m + h_m + nadh_m + undcoa_m,"(0.0, 100.0)",Fatty acid oxidation
6972,FAOXC141C121m,fatty acid beta oxidation(C14:1-->C12:1)m,coa_m + fad_m + h2o_m + nad_m + tetd7ecoa_m --> accoa_m + dd5ecoa_m + fadh2_m + h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6973,FAOXC141C121x,fatty acid beta xoidation(C14:1-->C12:1)x,coa_x + h2o_x + nad_x + o2_x + tetde5coa_x --> accoa_x + dd3coa_x + h2o2_x + h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6974,FAOXC141C141OHm,fatty acid beta oxidation(C14:1-->C14:1OH)m,fad_m + h2o_m + h_m + tetd7ecoa_m --> 3tetd7ecoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6975,FAOXC142C122m,fatty acid beta oxidation(C14:2-->C12:2)m,coa_m + fad_m + h2o_m + nad_m + tetdecdicoa_m --> 3ddecdicoa_m + accoa_m + fadh2_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6976,FAOXC142C122x,fatty acid beta oxidation(C14:2-->C12:2)x,coa_x + h2o_x + nad_x + o2_x + tetdecdicoa_x --> 3ddecdicoa_x + accoa_x + h2o2_x + h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6977,FAOXC142C142OHm,fatty acid beta oxidation(C14:2-->C14:2OH)m,fad_m + h2o_m + h_m + ttetddcoa_m --> 3ttetddcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6978,FAOXC143C123m,fatty acid beta oxidation(C14:3-->C12:3)m,5tedtricoa_m + coa_m + fad_m + h2o_m + nad_m --> 3dodtricoa_m + accoa_m + fadh2_m + h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6979,FAOXC143C123x,fatty acid beta oxidation(C14:3-->C12:3)x,5tedtricoa_x + coa_x + h2o_x + nad_x + o2_x --> 3dodtricoa_x + accoa_x + h2o2_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6980,FAOXC14C12m,fatty acid beta oxidation(C14-->C12)m,coa_m + fad_m + h2o_m + nad_m + tdcoa_m --> accoa_m + ddcacoa_m + fadh2_m + h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6981,FAOXC14C12x,fatty acid beta oxidation(C14-->C12)x,coa_x + h2o_x + nad_x + o2_x + tdcoa_x --> accoa_x + ddcacoa_x + h2o2_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6982,FAOXC14C14OHm,fatty acid beta oxidation(C14-->C14OH)m,fad_m + h2o_m + h_m + tdcoa_m --> 3htdcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6983,FAOXC14DCC12DCx,fatty acid beta oxidation(C14DC-->C12DC)x,c14dccoa_x + coa_x + h2o_x + nad_x + o2_x --> accoa_x + c12dccoa_x + h2o2_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
6984,FAOXC15ATPx,fatty acid activation(C15)x,atp_x + coa_x + prist_x --> amp_x + 2.0 h_x + ppi_x + pristcoa_x,"(0.0, 100.0)",Fatty acid oxidation
6985,FAOXC15BRC13BRx,fatty acid beta oxidation(C15br-->C13br)x,coa_x + h2o_x + nad_x + o2_x + pristcoa_x --> h2o2_x + 2.0 h_x + nadh_x + ppcoa_x + tmtrdcoa_x,"(0.0, 100.0)",Fatty acid oxidation
6986,FAOXC15C13m,fatty acid beta oxidation(C15-->C13)m,coa_m + fad_m + h2o_m + nad_m + ptdcacoa_m --> accoa_m + fadh2_m + h_m + nadh_m + tridcoa_m,"(0.0, 100.0)",Fatty acid oxidation
6987,FAOXC15NADPx,fatty acid alpha oxidation(2-Hydroxyphytanoyl-CoA)(nadp)x,h2o_x + nadp_x + phyt2ohcoa_x --> formcoa_x + 3.0 h_x + nadph_x + prist_x,"(0.0, 100.0)",Fatty acid oxidation
6988,FAOXC15NADx,fatty acid alpha oxidation(2-Hydroxyphytanoyl-CoA)(nad)x,h2o_x + nad_x + phyt2ohcoa_x --> formcoa_x + 3.0 h_x + nadh_x + prist_x,"(0.0, 100.0)",Fatty acid oxidation
6989,FAOXC161C141m,fatty acid beta oxidation(C16:1-->C14:1)m,coa_m + fad_m + h2o_m + hdcoa_m + nad_m --> accoa_m + fadh2_m + h_m + nadh_m + tetd7ecoa_m,"(0.0, 100.0)",Fatty acid oxidation
6990,FAOXC161C141x,fatty acid beta xoidation(C16:1-->C14:1)x,coa_x + h2o_x + hexde7coa_x + nad_x + o2_x --> accoa_x + h2o2_x + 2.0 h_x + nadh_x + tetde5coa_x,"(0.0, 100.0)",Fatty acid oxidation
6991,FAOXC161C161OHm,production of 3-hydroxyhexadecenoylcoA,fad_m + h2o_m + h_m + hdcoa_m --> 3hdeccoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6992,FAOXC162C142m,fatty acid beta oxidation(C16:2-->C14:2)m,coa_m + fad_m + h2o_m + hexddcoa_m + nad_m --> accoa_m + fadh2_m + h_m + nadh_m + tetdecdicoa_m,"(0.0, 100.0)",Fatty acid oxidation
6993,FAOXC162C162OHm,fatty acid beta oxidation(C16:2-->C16:2OH)m,fad_m + h2o_m + h_m + thexddcoa_m --> 3thexddcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
6994,FAOXC163C142x,fatty acid beta oxidation(C16:3-->C14:2)x,2hexdtricoa_x + coa_x + h2o_x + nad_x --> accoa_x + 2.0 h_x + nadh_x + tetdecdicoa_x,"(0.0, 100.0)",Fatty acid oxidation
6995,FAOXC163C143m,fatty acid beta oxidation(C16:3-->C14:3)m,coa_m + fad_m + h2o_m + hexdtrcoa_m + nad_m --> 5tedtricoa_m + accoa_m + fadh2_m + h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
6996,FAOXC163C164Gm,fatty acid beta oxidation(C16:3-->C16:4)gm,4hexdtricoa_m + fad_m + h_m --> fadh2_m + hexdectecoa_m,"(0.0, 100.0)",Fatty acid oxidation
6997,FAOXC163C164x,fatty acid beta oxidation(C16:3-->C16:4)x,4hexdtricoa_x + o2_x --> h2o2_x + hexdectecoa_x,"(0.0, 100.0)",Fatty acid oxidation
6998,FAOXC163GC142m,fatty acid beta oxidation(C16:3-->C14:2)gm,2hexdtricoa_m + coa_m + h2o_m + nad_m --> accoa_m + 2.0 h_m + nadh_m + tetdecdicoa_m,"(0.0, 100.0)",Fatty acid oxidation
6999,FAOXC163Gm,isomerization(C16:3)gm,3hexdtricoa_m --> 2hexdtricoa_m,"(0.0, 100.0)",Fatty acid oxidation
7000,FAOXC163x,isomerization(C16:3)x,3hexdtricoa_x --> 2hexdtricoa_x,"(0.0, 100.0)",Fatty acid oxidation
7001,FAOXC164C143m,fatty acid beta oxidation(C16:4-->C14:3)m,2hexdtetcoa_m + coa_m + h2o_m + nad_m --> 5tedtricoa_m + accoa_m + 2.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7002,FAOXC164C143x,fatty acid beta oxidation(C16:4-->C14:3)x,2hexdtetcoa_x + coa_x + h2o_x + nad_x --> 5tedtricoa_x + accoa_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
7003,FAOXC164C163x,fatty acid beta oxidation(C16:4-->C16:3)x,2.0 h_x + hexdectecoa_x + nadph_x --> 3hexdtricoa_x + nadp_x,"(0.0, 100.0)",Fatty acid oxidation
7004,FAOXC164C165m,fatty acid beta oxidation(C16:4-->C16:5)m,4hexdtetcoa_m + fad_m + h_m --> fadh2_m + hedepecoa_m,"(0.0, 100.0)",Fatty acid oxidation
7005,FAOXC164C165x,fatty acid beta oxidation(C16:4-->C16:5)x,4hexdtetcoa_x + o2_x --> h2o2_x + hexdpencoa_x,"(0.0, 100.0)",Fatty acid oxidation
7006,FAOXC164GC163m,fatty acid beta oxidation(C16:4-->C16:3)gm,2.0 h_m + hexdectecoa_m + nadph_m --> 3hexdtricoa_m + nadp_m,"(0.0, 100.0)",Fatty acid oxidation
7007,FAOXC164m,isomerization(C16:4)m,3hexdtetcoa_m --> 2hexdtetcoa_m,"(0.0, 100.0)",Fatty acid oxidation
7008,FAOXC164x,isomerization(C16:4)x,3hexdtetcoa_x --> 2hexdtetcoa_x,"(0.0, 100.0)",Fatty acid oxidation
7009,FAOXC165C164m,fatty acid beta oxidation (C16:5-->C16:4)m,2.0 h_m + hedepecoa_m + nadph_m --> 3hexdtetcoa_m + nadp_m,"(0.0, 100.0)",Fatty acid oxidation
7010,FAOXC165C164x,fatty acid beta oxidation(C16:5-->C16:4)x,2.0 h_x + hexdpencoa_x + nadph_x --> 3hexdtetcoa_x + nadp_x,"(0.0, 100.0)",Fatty acid oxidation
7011,FAOXC16BRx,fatty acid activation(C16br)x,atp_x + coa_x + phyt_x --> amp_x + h_x + phytcoa_x + ppi_x,"(0.0, 100.0)",Fatty acid oxidation
7012,FAOXC16C14m,fatty acid beta oxidation(C16-->C14)m,coa_m + fad_m + h2o_m + nad_m + pmtcoa_m --> accoa_m + fadh2_m + h_m + nadh_m + tdcoa_m,"(0.0, 100.0)",Fatty acid oxidation
7013,FAOXC16C14x,fatty acid beta oxidation(C16-->C14)x,coa_x + h2o_x + nad_x + o2_x + pmtcoa_x --> accoa_x + h2o2_x + 2.0 h_x + nadh_x + tdcoa_x,"(0.0, 100.0)",Fatty acid oxidation
7014,FAOXC16C16OHm,fatty acid beta oxidation(C16-->C16OH)m,fad_m + h2o_m + h_m + pmtcoa_m --> 3hexdcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
7015,FAOXC16DCC14DCx,fatty acid beta oxidation(C16DC-->C14DC)x,coa_x + h2o_x + hexdicoa_x + nad_x + o2_x --> accoa_x + c14dccoa_x + h2o2_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
7016,FAOXC16DCr,fatty acid activation(C16DC)er,atp_r + coa_r + hexdiac_r --> amp_r + 2.0 h_r + hexdicoa_r + ppi_r,"(0.0, 100.0)",Fatty acid oxidation
7017,FAOXC16OHC16r,fatty acid omega oxidation(C16-->w-OHC16)er,2.0 h_r + hdca_r + nadph_r + o2_r --> h2o_r + nadp_r + omhpal_r,"(0.0, 100.0)",Fatty acid oxidation
7018,FAOXC17C15m,fatty acid beta oxidation(C17-->C15)m,coa_m + fad_m + h2o_m + hpdcacoa_m + nad_m --> accoa_m + fadh2_m + h_m + nadh_m + ptdcacoa_m,"(0.0, 100.0)",Fatty acid oxidation
7019,FAOXC181C161m,fatty acid beta oxidation(C18:1-->C16:1)m,coa_m + fad_m + h2o_m + nad_m + octd11ecoa_m --> accoa_m + fadh2_m + h_m + hdcoa_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7020,FAOXC181C161x,fatty acid beta xoidation(C18:1-->C16:1)x,coa_x + h2o_x + nad_x + o2_x + ocde9ecoa_x --> accoa_x + h2o2_x + 3.0 h_x + hexde7coa_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
7021,FAOXC181C181OHm,fatty acid beta oxidation(C18:1-->C18:1OH)m,fad_m + h2o_m + h_m + octdececoa_m --> 3octdece1coa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
7022,FAOXC182C162m,fatty acid beta oxidation(C18:2-->C16:2)m,coa_m + fad_m + h2o_m + lnlccoa_m + nad_m --> accoa_m + fadh2_m + 2.0 h_m + hexddcoa_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7023,FAOXC182C182OHm,fatty acid beta oxidation(C18:2-->C18:2OH)m,fad_m + h2o_m + lnlccoa_m --> 3ocddcoa_m + fadh2_m,"(0.0, 100.0)",Fatty acid oxidation
7024,FAOXC183C163Gm,fatty acid beta oxidation(C18:3-->C16:3)gm,coa_m + fad_m + h2o_m + lnlncgcoa_m + nad_m --> 4hexdtricoa_m + accoa_m + fadh2_m + 2.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7025,FAOXC183C163m,fatty acid beta oxidation(C18:3-->C16:3)m,coa_m + fad_m + h2o_m + lnlncacoa_m + nad_m --> accoa_m + fadh2_m + 2.0 h_m + hexdtrcoa_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7026,FAOXC184C163m,fatty acid beta oxidation (C18:4-->C16:3)m,2octdectecoa_m + coa_m + h2o_m + nad_m --> 4hexdtricoa_m + accoa_m + 2.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7027,FAOXC184C163x,fatty acid beta oxidation(C18:4-->C16:3)x,2octdectecoa_x + coa_x + h2o_x + nad_x --> 4hexdtricoa_x + accoa_x + 2.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
7028,FAOXC184C164m,fatty acid beta oxidation(C18:4-->C16:4)m,coa_m + fad_m + h2o_m + nad_m + strdnccoa_m --> 4hexdtetcoa_m + accoa_m + fadh2_m + 2.0 h_m + nadh_m,"(0.0, 100.0)",Fatty acid oxidation
7029,FAOXC184C164x,fatty acid beta oxidation(C18:4-->C16:4)x,coa_x + h2o_x + nad_x + o2_x + strdnccoa_x --> 4hexdtetcoa_x + accoa_x + h2o2_x + 3.0 h_x + nadh_x,"(0.0, 100.0)",Fatty acid oxidation
7030,FAOXC184m,isomerization of (C18:4)m,3octdectecoa_m --> 2octdectecoa_m,"(0.0, 100.0)",Fatty acid oxidation
7031,FAOXC184x,isomerization(C18:4)x,3octdectecoa_x --> 2octdectecoa_x,"(0.0, 100.0)",Fatty acid oxidation
