,Metabolite ID,Metabolite Name,Dual solution
4764,acgalfucgalacglcgalgluside_hs_c,Type Ia Glycolipid,4.163336342344337e-17
4765,M02683_c,Paragloboside,4.163336342344337e-17
4766,acngal14acglcgalgluside_hs_c,"Alpha-N-Acetylneuraminyl-2,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-D-Glucosylceramide",4.163336342344337e-17
4767,acglcgal14acglcgalgluside_hs_c,"N-Acetyl-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-Beta-D-Glucosylceramide",8.326672684688674e-17
4768,galacglcgal14acglcgalgluside_hs_c,Nlc6Cer,-2.7755575615628914e-17
4769,acglcgalacglcgal14acglcgalgluside_hs_c,(Gal)3 (Glc)1 (Glcnac)3 (Cer)1,2.3592239273284576e-16
4770,M02186_c,Lactoisooctaosylceramide ((Gal)4 (Glc)1 (GlcNAc)3 (Cer)1),1.1102230246251565e-16
4771,M02490_c,Monofucosyllactoisooctaosylceramide,5.551115123125783e-17
4772,M01881_c,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1,-0.0
4773,5HPET_m,5(S)-Hydroperoxyeicosatetraenoic Acid,0.0
4774,CE6246_c,"5,12-Dihydroxy-6,8,10,14-Eicosatetraenoic Acid",0.0
4775,arachd_n,Arachidonate,0.0
4776,12HPET_r,"12-Hydroperoxyeicosa-5,8,10,14-tetraenoate",0.0
4777,gthox_r,Glutathione Disulfide (Oxidized Glutathione),-7.054847623596394e-17
4778,M01111_e,5-L-Gamma-Glutamyl Amino Acid,0.0
4779,HC02217_r,Prostaglandin-G2,7.401486830834377e-17
4780,HC02180_r,"9S,11,15S-Trihydroxy-Thromboxa-5Z,13E-Dien-1-Oic Acid",0.0
4781,HC01118_c,Presqualene Diphosphate,-0.04665607584113153
4782,Ssq23epx_c,"Squalene 2,3-Epoxide",-5.551115123125783e-16
4783,M00939_c,"4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol",-4.718447854656915e-16
4784,M00937_c,"4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol",-4.718447854656915e-16
4785,44mzym_c,14-Demethyllanosterol,-3.365795383588736e-16
4786,M00961_c,"4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol",-2.810683871276158e-16
4787,M00957_c,"4'-Formyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol",-2.810683871276158e-16
4788,4mzym_int1_c,4Alpha-Methylzymosterol-4-Carboxylate,-1.9780166028072905e-16
4789,4mzym_int2_c,3-Keto-4-Methylzymosterol,-1.8221092918188538e-16
4790,HC02110_c,4Alpha-Methylzymosterol,-3.2098880726002993e-16
4791,M00963_c,"4'-Hydroxymethyl-5'-Cholesta-8,24-Dien-3'-Ol",-2.654776560287721e-16
4792,M00959_c,"4'-Formyl-5'-Cholesta-8,24-Dien-3'-Ol",-2.654776560287721e-16
4793,M00955_c,"4'-Carboxy-5'-Cholesta-8,24-Dien-3'-Ol",-2.0996650479751427e-16
4794,M01067_c,"5Alpha-Cholesta-8,24-Dien-3-One",-2.377220804131432e-16
4795,zymst_c,Zymosterol,-1.8221092918188536e-16
4796,chlstol_c,"5Alpha-Cholesta-7,24-Dien-3Beta-Ol",-1.8221092918188536e-16
4797,M00940_c,"4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholest-8-En-3Beta-Ol",-1.9077639833807577e-16
4798,M00938_c,"4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholest-8-En-3Beta-Ol",-1.9077639833807577e-16
4799,M00942_c,"4,4-Dimethyl-5Alpha-Cholesta-8,14-Dien-3Beta-Ol",-1.1102230246251565e-16
4800,M00962_c,4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol,0.0
4801,M00958_c,4'-Formyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol,0.0
4802,M00954_c,4'-Carboxy-4'-Methyl-5'-Cholesta-8-En-3'-Ol,0.0
4803,M00966_c,4'-Methyl-5'-Cholesta-8-En-3-One,0.0
4804,M00967_c,4'-Methyl-Cholesta-8-Enol,0.0
4805,M00964_c,4Alpha-Hydroxymethyl-5Alpha-Cholesta-8-En-3Beta-Ol,0.0
4806,M00960_c,4Alpha-Formyl-5Alpha-Cholesta-8-En-3Beta-Ol,0.0
4807,M00956_c,4'-Carboxy-5'-Cholesta-8-En-3'-Ol,0.0
4808,M01068_c,5Alpha-Cholest-8-En-3-One,-1.5993858381056396e-17
4809,cholcoar_c,"(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A",-0.09331215168226205
4810,cholcoas_m,"(25S)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A",-0.04665607584113115
4811,cholcoaone_m,"3A,7A,12A-Trihydroxy-5B-24-Oxocholestanoyl Coenzyme A",-0.04665607584113116
4812,HC01459_m,"(24R,25R)-3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Oyl Coenzyme A",-0.04665607584113111
4813,M00978_c,"7Alpha,24-Dihydroxycholest-4-En-3-One",0.0
4814,M00976_c,"4-Cholesten-7',12',24-Triol-3-One",0.0
4815,M01081_c,"7Alpha,24-Dihydroxy-5Beta-Cholestan-3-One",0.0
4816,M01083_c,"7Alpha,24Alpha-Dihydroxy-5Beta-Cholestan-3-One",0.0
4817,M01077_c,"5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S)-Tetrol",0.0
4818,M01080_c,"5Beta-Cholestane-3Alpha,7Alpha,24-Triol",0.0
4819,M01077_m,"5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S)-Tetrol",0.0
4820,M01080_m,"5Beta-Cholestane-3Alpha,7Alpha,24-Triol",0.0
4821,M01076_m,"5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S),27-Pentol",4.325170935333225e-17
4822,M01079_m,"5Beta-Cholestane-3Alpha,7Alpha,24,26-Tetrol",0.0
4823,M00746_m,"3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Al",0.0
4824,M00753_m,"3Alpha,7Alpha,24-Trihydroxy-5Beta-Cholestan-26-Al",0.0
4825,M02977_m,TetraHCA,0.0
4826,M00742_m,"3,7,24THCA",0.0
4827,M02977_c,TetraHCA,0.0
4828,M00742_c,"3,7,24THCA",0.046656075841130885
4829,M00615_c,25(R)Tetrahca Coenzyme A,-0.09331215168226144
4830,M00743_c,"3,7,24Thca Coenzyme A",-0.04665607584113132
4831,M00615_x,25(R)Tetrahca Coenzyme A,-0.09331215168226144
4832,M00743_x,"3,7,24Thca Coenzyme A",-0.04665607584113132
4833,M00625_m,27-Hydroxycholesterol,0.0
4834,M00625_c,27-Hydroxycholesterol,0.0
4835,M00979_c,"7Alpha,26-Dihydroxycholest-4-En-3-One",0.0
4836,M00977_c,"7Alpha,12Alpha,26-Trihydroxycholest-4-En-3-One",0.0
4837,M01082_c,"5Beta-Cholestan-7Alpha,12Alpha,27-Triol-3-One",0.0
4838,M01084_c,"7Alpha,26-Dihydroxy-5Beta-Cholestan-3-One",0.0
4839,20ahchsterol_r,20-Hydroxycholesterol,0.0
4840,M01989_c,Glycodeoxycholic Acid,-0.0
4841,M02155_c,Hyodesoxycholic Acid,0.0
4842,M00606_m,"Cholest-5-En-3Beta,22R-Diol",0.0
4843,M00579_m,"Cholest-5-En-3Beta,20R,22R-Triol",0.0
4844,M00605_c,21-Hydroxypregnenolone,0.0
4845,M00406_c,"17Alpha,21-Dihydroxypregnenolone",0.0
4846,M01075_c,"Androst-5-Ene-3,17-Dione",1.7861155382129052e-16
4847,M01075_r,"Androst-5-Ene-3,17-Dione",1.3877787807814457e-16
4848,M02760_c,"Pregn-5-Ene-3,20-Dione",-0.0
4849,M02761_c,"Pregn-5-Ene-3,20-Dione-17-Ol",5.551115123125783e-17
4850,M00603_c,"4-Pregnene-11Beta,17Alpha-Diol-3,20-Dione",-5.551115123125783e-17
4851,M00285_c,11Beta-Hydroxyprogesterone,-1.1102230246251565e-16
4852,M00429_m,18-Hydroxycorticosterone,0.0
4853,hestratriol_l,4-Hydroxyestradiol,0.0
4854,CE5253_l,"17Beta-Estradiol-3,4-Semiquinone",0.0
4855,3ohxccoa_c,3-Oxohexacosyl Coenzyme A,-0.04665607584113125
4856,M00783_c,3-Hydroxyhexacosanoyl Coenzyme A,-0.0466560758411312
4857,M00049_c,(2E)-Hexacosenoyl Coenzyme A,-0.046656075841131246
4858,M00887_c,3-Oxononadecanoyl Coenzyme A,-0.09331215168226242
4859,M00790_c,3-Hydroxynonadecanoyl Coenzyme A,-0.09331215168226237
4860,M00054_c,(2E)-Nonadecenoyl Coenzyme A,-0.09331215168226242
4861,M00873_c,3-Oxoheneicosanoyl Coenzyme A,-0.0933121516822625
4862,M00778_c,3-Hydroxyheneicosanoyl Coenzyme A,-0.09331215168226245
4863,M00044_c,(2E)-Heneicosenoyl Coenzyme A,-0.0933121516822625
4864,M00907_c,3-Oxotricosanoyl Coenzyme A,-0.04665607584113125
4865,M00802_c,3-Hydroxytricosanoyl Coenzyme A,-0.0466560758411312
4866,M00067_c,(2E)-Tricosenoyl Coenzyme A,-0.046656075841131246
4867,M00879_c,3-Oxo-Hexacosenoyl Coenzyme A,-0.04665607584113069
4868,M00715_c,3(S)-Hydroxy-Hexacosenoyl Coenzyme A,-0.046656075841130636
4869,M03016_c,"Trans,Cis-2,17-Hexacosadienoyl Coenzyme A",-0.046656075841130684
4870,M00843_c,3-Oxo-13-Cis-Eicosenoyl Coenzyme A,-0.04665607584113133
4871,M00702_c,3(S)-Hydroxy-13-Cis-Eicosenoyl Coenzyme A,-0.046656075841131274
4872,M03014_c,"Trans,Cis-2,13-Eicosadienoyl Coenzyme A",-0.04665607584113132
4873,M00852_c,3-Oxo-9-Cis-Eicosenoyl Coenzyme A,-0.04665607584113212
4874,M00707_c,3(S)-Hydroxy-9-Cis-Eicosenoyl Coenzyme A,-0.046656075841132065
4875,M03018_c,"Trans,Cis-2,9-Eicosadienoyl Coenzyme A",-0.046656075841132114
4876,M00839_c,3-Oxo-11Cis-Docosenoyl Coenzyme A,-0.046656075841131864
4877,M00699_c,3(S)-Hydroxy-11Cis-Docosenoyl Coenzyme A,-0.04665607584113181
4878,M03011_c,"Trans,Cis-2,11-Docosadienoyl Coenzyme A",-0.04665607584113186
4879,M00871_c,3-Oxo-Eicosadienoyl Coenzyme A,-0.06220810112150804
4880,M00704_c,3(S)-Hydroxy-3-Oxo-Eicosadienoyl Coenzyme A,-0.0466560758411312
4881,M03017_c,"Trans,Cis-2,8,11-Eicosatrienoyl Coenzyme A",-0.046656075841131246
4882,CE4791_c,3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A,-0.062208101121507986
4883,M00860_c,"3-Oxodocasa-Cis,Cis-13,16-Dienoyl Coenzyme A",-0.04665607584113223
4884,M00085_c,"(3S)-Hydroxy-Docasa-Cis,Cis-13,16-Dienoyl Coenzyme A",-0.046656075841132176
4885,M03008_c,"Trans,Cis,Cis-2,13,16-Docasatrienoyl Coenzyme A",-0.046656075841132225
4886,M00869_c,"3-Oxoeicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A",-0.046656075841132065
4887,M00086_c,"(3S)-Hydroxy-Eicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A",-0.04665607584113201
4888,M03005_c,"Trans,Cis,Cis,Cis-2,11,14,17-Eicosatetraenoyl Coenzyme A",-0.04665607584113206
4889,M00862_c,"3-Oxo-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A",-0.046656075841132204
4890,M00712_c,"3(S)-Hydroxy-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A",-0.04665607584113215
4891,M03006_c,"Trans,Cis,Cis,Cis-2,13,16,19-Docosatetraenoyl Coenzyme A",-0.0466560758411322
4892,M01729_c,Dodecanoylcarnitine,5.930521192459444e-17
4893,M01729_m,Dodecanoylcarnitine,4.85722573273506e-17
4894,M03050_m,Tridecanoyl Coenzyme A,-0.046656075841131316
4895,M02973_c,Tetradecanoylcarnitine,1.3877787807814457e-17
4896,M02973_m,Tetradecanoylcarnitine,0.0
4897,M00129_m,9E-Tetradecenoyl Coenzyme A,-0.046656075841131184
4898,M02976_c,Tetradecenoylcarnitine(9),3.154963630896552e-17
4899,M02976_m,Tetradecenoylcarnitine(9),2.0816681711721685e-17
4900,M01141_m,5Z-Tetradecenoyl Coenzyme A,-0.046656075841131156
4901,M01191_m,7Z-Hexadecenoyl Coenzyme A,-0.04665607584113123
4902,M02102_c,Heptadecenoylcarnitine(7),-5.443785577153344e-16
4903,M02102_m,Heptadecenoylcarnitine(7),-5.551115123125783e-16
4904,M00004_m,10Z-Heptadecenoyl Coenzyme A,-0.04665607584113173
4905,M02103_c,Heptadecenoylcarnitine(8),-5.443785577153344e-16
4906,M02103_m,Heptadecenoylcarnitine(8),-5.551115123125783e-16
4907,M01237_m,9Z-Heptadecenoyl Coenzyme A,-0.04665607584113173
4908,M00020_m,13Z-Octadecenoyl Coenzyme A,-0.04665607584113119
4909,vacccrn_c,Octadecenoylcarnitine(7),-2.7755575615628914e-17
4910,vacccrn_m,Octadecenoylcarnitine(7),-3.848853021287275e-17
4911,vacccoa_m,11Z-Octadecenoyl Coenzyme A,-0.04665607584113122
4912,M00127_m,9E-Octadecenoic Acid,-0.04665607584113122
4913,M02638_c,Octadecenoylcarnitine(11),-7.039731175052007e-16
4914,M02638_m,Octadecenoylcarnitine(11),-7.147060721024445e-16
4915,M00116_m,7Z-Octadecenoyl Coenzyme A,-0.04665607584113189
4916,M02611_c,Nonadecanoylcarnitine,-0.046656075841131205
4917,M02611_m,Nonadecanoylcarnitine,-0.04665607584113122
4918,M02612_m,Nonadecanoyl Coenzyme A,-0.0933121516822624
4919,M01776_c,Eicosenoylcarnitine(7),-1.0722824176917905e-16
4920,M01776_m,Eicosenoylcarnitine(7),-1.1796119636642288e-16
4921,M00018_m,13Z-Eicosenoyl Coenzyme A,-0.046656075841131295
4922,M01777_c,Eicosenoylcarnitine(9),-7.947266615355013e-17
4923,M01777_m,Eicosenoylcarnitine(9),-9.020562075079397e-17
4924,CE5151_m,11Z-Eicosenoyl Coenzyme A ,-0.04665607584113127
4925,M01775_c,Eicosenoylcarnitine(11),-8.98262146814603e-16
4926,M01775_m,Eicosenoylcarnitine(11),-9.08995101411847e-16
4927,M01236_m,9Z-Eicosenoyl Coenzyme A,-0.046656075841132086
4928,M00122_c,"8Z,11Z-Eicosadienoylcarnitine",-2.7755575615628914e-17
4929,M00122_m,"8Z,11Z-Eicosadienoylcarnitine",-3.848853021287275e-17
4930,M00123_m,"8Z,11Z-Eicosadienoyl Coenzyme A",-0.04665607584113122
4931,M00100_c,"5Z,8Z,11Z-Eicosatrienoylcarnitine",-8.427509955833452e-16
4932,M00100_m,"5Z,8Z,11Z-Eicosatrienoylcarnitine",-8.534839501805891e-16
4933,M00101_m,"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A",-0.04665607584113203
4934,M02051_c,Heneicosanoylcarnitine,-0.04665607584113129
4935,M02051_m,Heneicosanoylcarnitine,-0.0466560758411313
4936,M02052_m,Heneicosanoyl Coenzyme A,-0.09331215168226248
4937,M01724_c,Docosanoylcarnitine,-1.4095214125197515e-17
4938,M01724_m,Docosanoylcarnitine,-2.4828168722441352e-17
4939,M01727_c,Docosenoylcarnitine,-2.7755575615628914e-17
4940,M01727_m,Docosenoylcarnitine,-3.848853021287275e-17
4941,CE5155_m,Docosenoyl Coenzyme A,-0.04665607584113122
4942,M01726_c,Docosenoylcarnitine(11),-6.38378239159465e-16
4943,M01726_m,Docosenoylcarnitine(11),-6.491111937567089e-16
4944,M00006_m,11Z-Docosenoyl Coenzyme A,-0.04665607584113183
4945,M02637_c,Octadecatrienoylcarnitine,-0.04665607584113097
4946,M02637_m,Octadecatrienoylcarnitine,-0.04665607584113098
4947,M00011_c,"11Z,14Z,17Z-Eicosatrienoylcarnitine",-8.427509955833452e-16
4948,M00011_m,"11Z,14Z,17Z-Eicosatrienoylcarnitine",-8.534839501805891e-16
4949,M00012_m,"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A",-0.04665607584113203
4950,M00342_c,"13Z,16Z,19Z-Docosatrienoylcarnitine",-9.815288736614898e-16
4951,M00342_m,"13Z,16Z,19Z-Docosatrienoylcarnitine",-9.922618282587337e-16
4952,M00343_m,"13Z,16Z,19Z-Docosatrienoyl Coenzyme A",-0.04665607584113217
4953,M00261_c,"10Z,13Z,16Z,19Z-Docosatetraenoylcarnitine",-2.7755575615628914e-17
4954,M00261_m,"10Z,13Z,16Z,19Z-Docosatetraenoylcarnitine",-9.645062526431047e-16
4955,CE4854_m,"10Z,13Z,16Z,19Z-Docosatetraenoyl Coenzyme A",-0.04665607584113214
4956,M01770_c,"11Z,14Z-Eicosadienoylcarnitine",-2.7755575615628914e-17
4957,M01770_m,"11Z,14Z-Eicosadienoylcarnitine",-3.848853021287275e-17
4958,CE4843_m,"(11Z,14Z)-Icosadienoyl Coenzyme A",-0.04665607584113122
4959,M00022_c,"13Z,16Z-Docosadienoylcarnitine",-1.0092844492771187e-15
4960,M00022_m,"13Z,16Z-Docosadienoylcarnitine",-1.0200174038743626e-15
4961,M00023_m,"13Z,16Z-Docosadienoyl Coenzyme A",-0.0466560758411322
4962,M00263_c,"10Z,13Z,16Z-Docosatrienoylcarnitine",-9.815288736614898e-16
4963,M00263_m,"10Z,13Z,16Z-Docosatrienoylcarnitine",-9.922618282587337e-16
4964,CE4847_m,"10Z,13Z,16Z-Docosatrienoyl Coenzyme A",-0.04665607584113217
4965,ddcacoa_r,Lauroyl Coenzyme A,-0.04665607584113118
4966,M03050_r,Tridecanoyl Coenzyme A,-0.04665607584113118
4967,tdcoa_r,Myristoyl Coenzyme A,-0.04665607584113118
4968,M00129_r,9E-Tetradecenoyl Coenzyme A,-0.04665607584113118
4969,HC10784_r,Cis-Myrist-7-Enoyl Coenzyme A,-0.04665607584113118
4970,M01141_r,5Z-Tetradecenoyl Coenzyme A,-0.04665607584113118
4971,ptdcacoa_r,Pentadecanoyl Coenzyme A,-0.04665607584113118
4972,M01191_r,7Z-Hexadecenoyl Coenzyme A,-0.04665607584113118
4973,hpdcacoa_r,Heptadecanoyl Coenzyme A,-0.04665607584113118
4974,M00004_r,10Z-Heptadecenoyl Coenzyme A,-0.04665607584113118
4975,M01237_r,9Z-Heptadecenoyl Coenzyme A,-0.04665607584113118
4976,stcrn_r,O-Octadecanoyl-R-Carnitine,-2.7755575615628914e-17
4977,odecrn_r,L-Oleoylcarnitine,-2.7538149298245856e-17
4978,M00020_r,13Z-Octadecenoyl Coenzyme A,-0.04665607584113118
4979,vacccoa_r,11Z-Octadecenoyl Coenzyme A,-0.04665607584113118
4980,M00127_r,9E-Octadecenoic Acid,-0.04665607584113118
4981,lneldccoa_r,"(6Z,9Z)-Octadecadienoyl Coenzyme A",-0.04665607584113118
4982,M02612_r,Nonadecanoyl Coenzyme A,-0.04665607584113118
4983,arachcoa_r,Arachidoyl Coenzyme A,-0.04665607584113118
4984,M01236_r,9Z-Eicosenoyl Coenzyme A,-0.04665607584113118
4985,M00018_r,13Z-Eicosenoyl Coenzyme A,-0.04665607584113118
4986,M00123_r,"8Z,11Z-Eicosadienoyl Coenzyme A",-0.04665607584113118
4987,M00101_r,"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A",-0.04665607584113118
4988,M02052_r,Heneicosanoyl Coenzyme A,-0.04665607584113118
4989,M01724_r,Docosanoylcarnitine,-2.7755575615628914e-17
4990,docoscoa_r,Docosanoyl Coenzyme A,-0.04665607584113118
4991,M00006_r,11Z-Docosenoyl Coenzyme A,-0.04665607584113118
4992,M02637_r,Octadecatrienoylcarnitine,-0.04665607584113098
4993,strdnccrn_r,"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine",-0.031104050560754014
4994,tmndnccrn_r,"5Z,8Z,11Z,14Z,17Z-Eicosapentaenoylcarnitine",-0.031104050560754055
4995,c226coa_r,Cervonyl Coenzyme A,-0.04665607584113118
4996,M00012_r,"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A",-0.04665607584113118
4997,M00343_r,"13Z,16Z,19Z-Docosatrienoyl Coenzyme A",-0.04665607584113118
4998,lnlncgcrn_r,Gamma-Linolenoylcarnitine,-4.835483100996754e-17
4999,dlnlcgcrn_r,"8Z,11Z,14Z-Eicosatrienoylcarnitine",-0.01555202528037683
5000,dcsptn1coa_r,"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl Coenzyme A",-0.04665607584113118
5001,M00023_r,"13Z,16Z-Docosadienoyl Coenzyme A",-0.04665607584113118
5002,M03047_r,Tricosanoyl Coenzyme A,-0.04665607584113118
5003,ttccoa_r,Tetracosanoyl Coenzyme A,-0.04665607584113118
5004,hexccoa_r,Hexacosanoyl Coenzyme A,-0.04665607584113118
5005,M02112_r,17Z-Hexacosenoyl Coenzyme A,-0.04665607584113118
5006,tetpent3coa_r,"(9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A",-0.04665607584113118
5007,tettet6coa_r,"(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl Coenzyme A",-0.04665607584113118
5008,ddca_r,Dodecanoic Acid,0.0
5009,M03051_r,Tridecanoic Acid,0.0
5010,ttdca_r,Tetradecanoic Acid,0.0
5011,M02745_r,5Z-Tetradecenoic Acid,0.0
5012,ttdcea_r,9E-Tetradecenoic Acid (N-C14:1),0.0
5013,M00117_r,7Z-Tetradecenoic Acid,0.0
5014,ptdca_r,Pentadecanoic Acid,0.0
5015,M01197_r,7Z-Hexadecenoic Acid,0.0
5016,hpdca_r,Margaric Acid,0.0
5017,M00003_r,10Z-Heptadecenoic Acid,0.0
5018,M01238_r,9Z-Heptadecenoic Acid,0.0
5019,elaid_r,(9E)-Octadecenoic Acid,0.0
5020,M00019_r,13Z-Octadecenoic Acid,0.0
5021,vacc_r,Vaccenic Acid,0.0
5022,lneldc_r,Linoelaidic Acid (All Trans C18:2),0.0
5023,M02613_r,Nonadecanoic Acid,0.0
5024,arach_r,Arachidic Acid,0.0
5025,CE2510_r,11-Cis-Eicosenoate,0.0
5026,M00017_r,13Z-Eicosenoic Acid,0.0
5027,M01235_r,9Z-Eicosenoic Acid,0.0
5028,M01207_r,"8Z,11Z-Eicosadienoic Acid",0.0
5029,M02457_r,"5Z,8Z,11Z-Eicosatrienoic Acid",0.0
5030,M02053_r,Heneicosanoic Acid,0.0
5031,doco13ac_r,13-Docosenoate,0.0
5032,M01582_r,11Z-Docosenoic Acid,0.0
5033,M03045_r,Tricosanoic Acid,0.0
5034,lgnc_r,Lignocerate,0.0
5035,nrvnc_r,Nervonic Acid,0.0
5036,hexc_r,Cerotic Acid,0.0
5037,M03153_r,17Z-Hexacosenoic Acid,0.0
5038,eicostet_r,Omega-3-Arachidonic Acid,0.0
5039,clpnd_r,Docosapentaenoic Acid,0.0
5040,tetpent3_r,"9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoic Acid",0.0
5041,crvnc_r,"Cervonic Acid, C22:6 N-3",0.0
5042,M00010_r,"11Z,14Z,17Z-Eicosatrienoic Acid",0.0
5043,M00341_r,"13Z,16Z,19Z-Docosatrienoic Acid",0.0
5044,adrn_r,Adrenic Acid,0.0
5045,tettet6_r,"9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid",0.0
5046,dcsptn1_r,"(4Z,7Z,10Z,13Z,16Z)-Docosa-4,7,10,13,16-Pentaenoic Acid",0.0
5047,M00008_r,"11Z,14Z-Eicosadienoic Acid",0.0
5048,M00021_r,"13Z,16Z-Docosadienoic Acid",0.0
5049,M03047_x,Tricosanoyl Coenzyme A,-0.04665607584113119
5050,CE4855_x,"12Z,15Z,18Z,21Z-Tetracosatetraenoyl Coenzyme A",-0.06220810112150801
5051,M02112_x,17Z-Hexacosenoyl Coenzyme A,-0.04665607584113063
5052,M00049_x,(2E)-Hexacosenoyl Coenzyme A,-0.04665607584113051
5053,M00783_x,3-Hydroxyhexacosanoyl Coenzyme A,-0.0466560758411307
5054,CE2245_x,(2E)-Tetracosenoyl Coenzyme A,-0.04665607584113004
5055,CE2249_x,3-Hydroxytetracosanoyl Coenzyme A,-0.046656075841130226
5056,CE2253_x,3-Oxotetracosanoyl Coenzyme A,-0.04665607584113017
5057,CE2242_x,(2E)-Docosenoyl Coenzyme A,-0.04665607584113051
5058,CE2246_x,3-Hydroxydocosanoyl Coenzyme A,-0.0466560758411307
5059,CE2250_x,3-Oxodocosanoyl Coenzyme A,-0.04665607584113064
5060,CE2243_x,(2E)-Eicosenoyl Coenzyme A,-0.04665607584113052
5061,CE2247_x,3-Hydroxyeicosanoyl Coenzyme A,-0.046656075841130705
5062,CE2251_x,3-Oxoeicosanoyl Coenzyme A,-0.04665607584113065
5063,od2coa_x,(2E)-Octadecenoyl Coenzyme A,-0.04665607584113049
5064,CE2248_x,3-Hydroxyoctadecanoyl Coenzyme A,-0.04665607584113068
5065,HC01415_x,(2E)-Octenoyl Coenzyme A,-0.04665607584113049
5066,HC01405_x,3S-Hydroxy-Octanoyl Coenzyme A,-0.04665607584113068
5067,HC01406_x,3-Oxo-Octanoyl Coenzyme A,-0.04665607584113062
5068,HC01407_x,3S-Hydroxy-Hexanoyl Coenzyme A,-0.04665607584113017
5069,HC01408_x,3-Oxo-Hexanoyl Coenzyme A,-0.046656075841130115
5070,CE2242_m,(2E)-Docosenoyl Coenzyme A,-0.04665607584113127
5071,CE2246_m,3-Hydroxydocosanoyl Coenzyme A,-0.046656075841131246
5072,CE2250_m,3-Oxodocosanoyl Coenzyme A,-0.0466560758411313
5073,CE2243_m,(2E)-Eicosenoyl Coenzyme A,-0.04665607584113123
5074,CE2247_m,3-Hydroxyeicosanoyl Coenzyme A,-0.04665607584113121
5075,CE2251_m,3-Oxoeicosanoyl Coenzyme A,-0.04665607584113127
5076,CE2248_m,3-Hydroxyoctadecanoyl Coenzyme A,-0.0466560758411312
5077,3ohodcoa_m,3-Oxooctadecanoyl Coenzyme A,-0.04665607584113125
5078,M00044_m,(2E)-Heneicosenoyl Coenzyme A,-0.09331215168226245
5079,M00778_m,3-Hydroxyheneicosanoyl Coenzyme A,-0.09331215168226242
5080,M00873_m,3-Oxoheneicosanoyl Coenzyme A,-0.09331215168226248
5081,M00054_m,(2E)-Nonadecenoyl Coenzyme A,-0.09331215168226237
5082,M00790_m,3-Hydroxynonadecanoyl Coenzyme A,-0.09331215168226234
5083,M00887_m,3-Oxononadecanoyl Coenzyme A,-0.0933121516822624
5084,M00046_m,(2E)-Heptadecenoyl Coenzyme A,-0.09331215168226228
5085,M00780_m,3-Hydroxyheptadecanoyl Coenzyme A,-0.09331215168226226
5086,M00875_m,3-Oxoheptadecanoyl Coenzyme A,-0.09331215168226231
5087,M00061_m,(2E)-Pentadecenoyl Coenzyme A,-0.046656075841131336
5088,M00795_m,3-Hydroxypentadecanoyl Coenzyme A,-0.04665607584113131
5089,M00897_m,3-Oxopentadecanoyl Coenzyme A,-0.04665607584113135
5090,M00069_m,(2E)-Tridecenoyl Coenzyme A,-0.04665607584113132
5091,M00804_m,3-Hydroxytridecanoyl Coenzyme A,-0.046656075841131295
5092,M00909_m,3-Oxotridecanoyl Coenzyme A,-0.046656075841131336
5093,M00071_m,(2E)-Undecenoyl Coenzyme A,-0.04665607584113131
